purity	dp	power	k	ploidy	error_rate
0.9	58	0.46236	15	4.0	0.15
0.9	59	0.47488	15	4.0	0.15
0.9	60	0.49018	15	4.0	0.15
0.9	61	0.50766	15	4.0	0.15
0.9	62	0.5268	15	4.0	0.15
0.9	63	0.54714	15	4.0	0.15
0.9	64	0.56832	15	4.0	0.15
0.9	65	0.57122	16	4.0	0.15
0.9	66	0.57715	16	4.0	0.15
0.9	67	0.58657	16	4.0	0.15
0.9	68	0.59872	16	4.0	0.15
0.9	69	0.61295	16	4.0	0.15
0.9	70	0.6287	16	4.0	0.15
0.9	71	0.64554	16	4.0	0.15
0.9	72	0.66308	16	4.0	0.15
0.9	73	0.68048	17	4.0	0.15
0.9	74	0.68201	17	4.0	0.15
0.9	75	0.68718	17	4.0	0.15
0.9	76	0.69516	17	4.0	0.15
0.9	77	0.70527	17	4.0	0.15
0.9	78	0.71695	17	4.0	0.15
0.9	79	0.72973	17	4.0	0.15
0.9	80	0.74324	17	4.0	0.15
0.9	81	0.75717	17	4.0	0.15
0.9	82	0.77416	18	4.0	0.15
0.9	83	0.77455	18	4.0	0.15
0.9	84	0.77796	18	4.0	0.15
0.9	85	0.78368	18	4.0	0.15
0.9	86	0.79112	18	4.0	0.15
0.9	87	0.79979	18	4.0	0.15
0.9	88	0.80932	18	4.0	0.15
0.9	89	0.81938	18	4.0	0.15
0.9	90	0.82973	18	4.0	0.15
0.9	91	0.84848	19	4.0	0.15
0.9	92	0.84733	19	4.0	0.15
0.9	93	0.84875	19	4.0	0.15
0.9	94	0.85211	19	4.0	0.15
0.9	95	0.85692	19	4.0	0.15
0.9	96	0.86276	19	4.0	0.15
0.9	97	0.86931	19	4.0	0.15
0.9	98	0.87631	19	4.0	0.15
0.9	99	0.88356	19	4.0	0.15
1.0	1	0.0	2	4.0	0.15
1.0	2	0.0	3	4.0	0.15
1.0	3	0.0	4	4.0	0.15
1.0	4	0.0	5	4.0	0.15
1.0	5	0.00098	5	4.0	0.15
1.0	6	0.00031	6	4.0	0.15
1.0	7	0.00143	6	4.0	0.15
1.0	8	0.00425	6	4.0	0.15
1.0	9	0.00186	7	4.0	0.15
1.0	10	0.00399	7	4.0	0.15
1.0	11	0.00789	7	4.0	0.15
1.0	12	0.01426	7	4.0	0.15
1.0	13	0.00782	8	4.0	0.15
1.0	14	0.0121	8	4.0	0.15
1.0	15	0.01855	8	4.0	0.15
1.0	16	0.02765	8	4.0	0.15
1.0	17	0.01963	9	4.0	0.15
1.0	18	0.0253	9	4.0	0.15
1.0	19	0.03331	9	4.0	0.15
1.0	20	0.044	9	4.0	0.15
1.0	21	0.05762	9	4.0	0.15
1.0	22	0.04768	10	4.0	0.15
1.0	23	0.05539	10	4.0	0.15
1.0	24	0.06593	10	4.0	0.15
1.0	25	0.07941	10	4.0	0.15
1.0	26	0.09589	10	4.0	0.15
1.0	27	0.11534	10	4.0	0.15
1.0	28	0.10212	11	4.0	0.15
1.0	29	0.11245	11	4.0	0.15
1.0	30	0.12616	11	4.0	0.15
1.0	31	0.1431	11	4.0	0.15
1.0	32	0.16307	11	4.0	0.15
1.0	33	0.18583	11	4.0	0.15
1.0	34	0.21112	11	4.0	0.15
1.0	35	0.19033	12	4.0	0.15
1.0	36	0.20398	12	4.0	0.15
1.0	37	0.22125	12	4.0	0.15
1.0	38	0.2417	12	4.0	0.15
1.0	39	0.2649	12	4.0	0.15
1.0	40	0.29044	12	4.0	0.15
1.0	41	0.31791	12	4.0	0.15
1.0	42	0.29939	13	4.0	0.15
1.0	43	0.313	13	4.0	0.15
1.0	44	0.3304	13	4.0	0.15
1.0	45	0.35092	13	4.0	0.15
1.0	46	0.37396	13	4.0	0.15
1.0	47	0.399	13	4.0	0.15
1.0	48	0.42554	13	4.0	0.15
1.0	49	0.42084	14	4.0	0.15
1.0	50	0.43083	14	4.0	0.15
1.0	51	0.445	14	4.0	0.15
1.0	52	0.46248	14	4.0	0.15
1.0	53	0.48253	14	4.0	0.15
1.0	54	0.50449	14	4.0	0.15
1.0	55	0.52784	14	4.0	0.15
1.0	56	0.55208	14	4.0	0.15
1.0	57	0.55139	15	4.0	0.15
1.0	58	0.55943	15	4.0	0.15
1.0	59	0.57133	15	4.0	0.15
1.0	60	0.58619	15	4.0	0.15
1.0	61	0.60323	15	4.0	0.15
1.0	62	0.62181	15	4.0	0.15
1.0	63	0.64142	15	4.0	0.15
1.0	64	0.66161	15	4.0	0.15
1.0	65	0.67086	16	4.0	0.15
1.0	66	0.67513	16	4.0	0.15
1.0	67	0.68311	16	4.0	0.15
1.0	68	0.69387	16	4.0	0.15
1.0	69	0.70665	16	4.0	0.15
1.0	70	0.72082	16	4.0	0.15
1.0	71	0.73589	16	4.0	0.15
1.0	72	0.75146	16	4.0	0.15
1.0	73	0.7735	17	4.0	0.15
1.0	74	0.77323	17	4.0	0.15
1.0	75	0.77667	17	4.0	0.15
1.0	76	0.78288	17	4.0	0.15
1.0	77	0.7911	17	4.0	0.15
1.0	78	0.80074	17	4.0	0.15
1.0	79	0.8113	17	4.0	0.15
1.0	80	0.82241	17	4.0	0.15
1.0	81	0.83377	17	4.0	0.15
1.0	82	0.85285	18	4.0	0.15
1.0	83	0.85184	18	4.0	0.15
1.0	84	0.85369	18	4.0	0.15
1.0	85	0.85765	18	4.0	0.15
1.0	86	0.86313	18	4.0	0.15
1.0	87	0.86966	18	4.0	0.15
1.0	88	0.87686	18	4.0	0.15
1.0	89	0.88444	18	4.0	0.15
1.0	90	0.89218	18	4.0	0.15
1.0	91	0.91034	19	4.0	0.15
1.0	92	0.90838	19	4.0	0.15
1.0	93	0.90867	19	4.0	0.15
1.0	94	0.91062	19	4.0	0.15
1.0	95	0.91376	19	4.0	0.15
1.0	96	0.91772	19	4.0	0.15
1.0	97	0.92222	19	4.0	0.15
1.0	98	0.92703	19	4.0	0.15
1.0	99	0.93199	19	4.0	0.15
0.1	1	0.0	2	5.0	0.15
0.1	2	0.0	3	5.0	0.15
0.1	3	0.0	4	5.0	0.15
0.1	4	0.0	5	5.0	0.15
0.1	5	0.0	5	5.0	0.15
0.1	6	0.0	6	5.0	0.15
0.1	7	0.0	6	5.0	0.15
0.1	8	0.0	6	5.0	0.15
0.1	9	0.0	7	5.0	0.15
0.1	10	0.0	7	5.0	0.15
0.1	11	0.0	7	5.0	0.15
0.1	12	0.0	7	5.0	0.15
0.1	13	0.0	8	5.0	0.15
0.1	14	0.0	8	5.0	0.15
0.1	15	0.0	8	5.0	0.15
0.1	16	0.0	8	5.0	0.15
0.1	17	0.0	9	5.0	0.15
0.1	18	0.0	9	5.0	0.15
0.1	19	0.0	9	5.0	0.15
0.1	20	0.0	9	5.0	0.15
0.1	21	0.0	9	5.0	0.15
0.1	22	0.0	10	5.0	0.15
0.1	23	0.0	10	5.0	0.15
0.1	24	0.0	10	5.0	0.15
0.1	25	0.0	10	5.0	0.15
0.1	26	0.0	10	5.0	0.15
0.1	27	0.0	10	5.0	0.15
0.1	28	0.0	11	5.0	0.15
0.1	29	0.0	11	5.0	0.15
0.1	30	0.0	11	5.0	0.15
0.1	31	0.0	11	5.0	0.15
0.1	32	0.0	11	5.0	0.15
0.1	33	0.0	11	5.0	0.15
0.1	34	0.0	11	5.0	0.15
0.1	35	0.0	12	5.0	0.15
0.1	36	0.0	12	5.0	0.15
0.1	37	0.0	12	5.0	0.15
0.1	38	0.0	12	5.0	0.15
0.1	39	0.0	12	5.0	0.15
0.1	40	0.0	12	5.0	0.15
0.1	41	0.0	12	5.0	0.15
0.1	42	0.0	13	5.0	0.15
0.1	43	0.0	13	5.0	0.15
0.1	44	0.0	13	5.0	0.15
0.1	45	0.0	13	5.0	0.15
0.1	46	0.0	13	5.0	0.15
0.1	47	0.0	13	5.0	0.15
0.1	48	0.0	13	5.0	0.15
0.1	49	0.0	14	5.0	0.15
0.1	50	0.0	14	5.0	0.15
0.1	51	0.0	14	5.0	0.15
0.1	52	0.0	14	5.0	0.15
0.1	53	0.0	14	5.0	0.15
0.1	54	0.0	14	5.0	0.15
0.1	55	0.0	14	5.0	0.15
0.1	56	0.0	14	5.0	0.15
0.1	57	0.0	15	5.0	0.15
0.1	58	0.0	15	5.0	0.15
0.1	59	0.0	15	5.0	0.15
0.1	60	0.0	15	5.0	0.15
0.1	61	0.0	15	5.0	0.15
0.1	62	0.0	15	5.0	0.15
0.1	63	0.0	15	5.0	0.15
0.1	64	0.0	15	5.0	0.15
0.1	65	0.0	16	5.0	0.15
0.1	66	0.0	16	5.0	0.15
0.1	67	0.0	16	5.0	0.15
0.1	68	0.0	16	5.0	0.15
0.1	69	0.0	16	5.0	0.15
0.1	70	0.0	16	5.0	0.15
0.1	71	0.0	16	5.0	0.15
0.1	72	0.0	16	5.0	0.15
0.1	73	0.0	17	5.0	0.15
0.1	74	0.0	17	5.0	0.15
0.1	75	0.0	17	5.0	0.15
0.1	76	0.0	17	5.0	0.15
0.1	77	0.0	17	5.0	0.15
0.1	78	0.0	17	5.0	0.15
0.1	79	0.0	17	5.0	0.15
0.1	80	0.0	17	5.0	0.15
0.1	81	0.0	17	5.0	0.15
0.1	82	0.0	18	5.0	0.15
0.1	83	0.0	18	5.0	0.15
0.1	84	0.0	18	5.0	0.15
0.1	85	0.0	18	5.0	0.15
0.1	86	0.0	18	5.0	0.15
0.1	87	0.0	18	5.0	0.15
0.1	88	0.0	18	5.0	0.15
0.1	89	0.0	18	5.0	0.15
0.1	90	0.0	18	5.0	0.15
0.1	91	0.0	19	5.0	0.15
0.1	92	0.0	19	5.0	0.15
0.1	93	0.0	19	5.0	0.15
0.1	94	0.0	19	5.0	0.15
0.1	95	0.0	19	5.0	0.15
0.1	96	0.0	19	5.0	0.15
0.1	97	0.0	19	5.0	0.15
0.1	98	0.0	19	5.0	0.15
0.1	99	0.0	19	5.0	0.15
0.2	1	0.0	2	5.0	0.15
0.2	2	0.0	3	5.0	0.15
0.2	3	0.0	4	5.0	0.15
0.2	4	0.0	5	5.0	0.15
0.2	5	0.0	5	5.0	0.15
0.2	6	0.0	6	5.0	0.15
0.2	7	0.0	6	5.0	0.15
0.2	8	1e-05	6	5.0	0.15
0.2	9	0.0	7	5.0	0.15
0.2	10	0.0	7	5.0	0.15
0.2	11	0.0	7	5.0	0.15
0.2	12	1e-05	7	5.0	0.15
0.2	13	0.0	8	5.0	0.15
0.2	14	0.0	8	5.0	0.15
0.2	15	1e-05	8	5.0	0.15
0.2	16	1e-05	8	5.0	0.15
0.2	17	0.0	9	5.0	0.15
0.2	18	0.0	9	5.0	0.15
0.2	19	1e-05	9	5.0	0.15
0.2	20	1e-05	9	5.0	0.15
0.2	21	1e-05	9	5.0	0.15
0.2	22	0.0	10	5.0	0.15
0.2	23	0.0	10	5.0	0.15
0.2	24	1e-05	10	5.0	0.15
0.2	25	1e-05	10	5.0	0.15
0.2	26	1e-05	10	5.0	0.15
0.2	27	2e-05	10	5.0	0.15
0.2	28	1e-05	11	5.0	0.15
0.2	29	1e-05	11	5.0	0.15
0.2	30	1e-05	11	5.0	0.15
0.2	31	1e-05	11	5.0	0.15
0.2	32	2e-05	11	5.0	0.15
0.2	33	2e-05	11	5.0	0.15
0.2	34	3e-05	11	5.0	0.15
0.2	35	1e-05	12	5.0	0.15
0.2	36	1e-05	12	5.0	0.15
0.2	37	2e-05	12	5.0	0.15
0.2	38	2e-05	12	5.0	0.15
0.2	39	3e-05	12	5.0	0.15
0.2	40	3e-05	12	5.0	0.15
0.2	41	4e-05	12	5.0	0.15
0.2	42	2e-05	13	5.0	0.15
0.2	43	2e-05	13	5.0	0.15
0.2	44	2e-05	13	5.0	0.15
0.2	45	3e-05	13	5.0	0.15
0.2	46	3e-05	13	5.0	0.15
0.2	47	4e-05	13	5.0	0.15
0.2	48	5e-05	13	5.0	0.15
0.2	49	2e-05	14	5.0	0.15
0.2	50	2e-05	14	5.0	0.15
0.2	51	3e-05	14	5.0	0.15
0.2	52	3e-05	14	5.0	0.15
0.2	53	4e-05	14	5.0	0.15
0.2	54	5e-05	14	5.0	0.15
0.2	55	6e-05	14	5.0	0.15
0.2	56	7e-05	14	5.0	0.15
0.2	57	3e-05	15	5.0	0.15
0.2	58	3e-05	15	5.0	0.15
0.2	59	4e-05	15	5.0	0.15
0.2	60	5e-05	15	5.0	0.15
0.2	61	5e-05	15	5.0	0.15
0.2	62	6e-05	15	5.0	0.15
0.2	63	7e-05	15	5.0	0.15
0.2	64	8e-05	15	5.0	0.15
0.2	65	4e-05	16	5.0	0.15
0.2	66	5e-05	16	5.0	0.15
0.2	67	5e-05	16	5.0	0.15
0.2	68	6e-05	16	5.0	0.15
0.2	69	7e-05	16	5.0	0.15
0.2	70	7e-05	16	5.0	0.15
0.2	71	9e-05	16	5.0	0.15
0.2	72	0.0001	16	5.0	0.15
0.2	73	5e-05	17	5.0	0.15
0.2	74	6e-05	17	5.0	0.15
0.2	75	6e-05	17	5.0	0.15
0.2	76	7e-05	17	5.0	0.15
0.2	77	8e-05	17	5.0	0.15
0.2	78	9e-05	17	5.0	0.15
0.2	79	0.0001	17	5.0	0.15
0.2	80	0.00011	17	5.0	0.15
0.2	81	0.00013	17	5.0	0.15
0.2	82	7e-05	18	5.0	0.15
0.2	83	8e-05	18	5.0	0.15
0.2	84	8e-05	18	5.0	0.15
0.2	85	9e-05	18	5.0	0.15
0.2	86	0.0001	18	5.0	0.15
0.2	87	0.00011	18	5.0	0.15
0.2	88	0.00013	18	5.0	0.15
0.2	89	0.00014	18	5.0	0.15
0.2	90	0.00016	18	5.0	0.15
0.2	91	9e-05	19	5.0	0.15
0.2	92	0.0001	19	5.0	0.15
0.2	93	0.00011	19	5.0	0.15
0.2	94	0.00012	19	5.0	0.15
0.2	95	0.00013	19	5.0	0.15
0.2	96	0.00014	19	5.0	0.15
0.2	97	0.00015	19	5.0	0.15
0.2	98	0.00017	19	5.0	0.15
0.2	99	0.00019	19	5.0	0.15
0.3	1	0.0	2	5.0	0.15
0.3	2	0.0	3	5.0	0.15
0.3	3	0.0	4	5.0	0.15
0.3	4	0.0	5	5.0	0.15
0.3	5	1e-05	5	5.0	0.15
0.3	6	0.0	6	5.0	0.15
0.3	7	1e-05	6	5.0	0.15
0.3	8	3e-05	6	5.0	0.15
0.3	9	1e-05	7	5.0	0.15
0.3	10	1e-05	7	5.0	0.15
0.3	11	3e-05	7	5.0	0.15
0.3	12	6e-05	7	5.0	0.15
0.3	13	1e-05	8	5.0	0.15
0.3	14	3e-05	8	5.0	0.15
0.3	15	5e-05	8	5.0	0.15
0.3	16	8e-05	8	5.0	0.15
0.3	17	3e-05	9	5.0	0.15
0.3	18	4e-05	9	5.0	0.15
0.3	19	6e-05	9	5.0	0.15
0.3	20	9e-05	9	5.0	0.15
0.3	21	0.00013	9	5.0	0.15
0.3	22	5e-05	10	5.0	0.15
0.3	23	7e-05	10	5.0	0.15
0.3	24	9e-05	10	5.0	0.15
0.3	25	0.00012	10	5.0	0.15
0.3	26	0.00017	10	5.0	0.15
0.3	27	0.00023	10	5.0	0.15
0.3	28	0.0001	11	5.0	0.15
0.3	29	0.00013	11	5.0	0.15
0.3	30	0.00016	11	5.0	0.15
0.3	31	0.0002	11	5.0	0.15
0.3	32	0.00026	11	5.0	0.15
0.3	33	0.00033	11	5.0	0.15
0.3	34	0.00043	11	5.0	0.15
0.3	35	0.0002	12	5.0	0.15
0.3	36	0.00024	12	5.0	0.15
0.3	37	0.00029	12	5.0	0.15
0.3	38	0.00036	12	5.0	0.15
0.3	39	0.00044	12	5.0	0.15
0.3	40	0.00054	12	5.0	0.15
0.3	41	0.00067	12	5.0	0.15
0.3	42	0.00034	13	5.0	0.15
0.3	43	0.00039	13	5.0	0.15
0.3	44	0.00046	13	5.0	0.15
0.3	45	0.00054	13	5.0	0.15
0.3	46	0.00065	13	5.0	0.15
0.3	47	0.00077	13	5.0	0.15
0.3	48	0.00092	13	5.0	0.15
0.3	49	0.00052	14	5.0	0.15
0.3	50	0.00059	14	5.0	0.15
0.3	51	0.00067	14	5.0	0.15
0.3	52	0.00076	14	5.0	0.15
0.3	53	0.00088	14	5.0	0.15
0.3	54	0.00102	14	5.0	0.15
0.3	55	0.00119	14	5.0	0.15
0.3	56	0.00139	14	5.0	0.15
0.3	57	0.00082	15	5.0	0.15
0.3	58	0.00091	15	5.0	0.15
0.3	59	0.00102	15	5.0	0.15
0.3	60	0.00115	15	5.0	0.15
0.3	61	0.0013	15	5.0	0.15
0.3	62	0.00148	15	5.0	0.15
0.3	63	0.00169	15	5.0	0.15
0.3	64	0.00193	15	5.0	0.15
0.3	65	0.00122	16	5.0	0.15
0.3	66	0.00133	16	5.0	0.15
0.3	67	0.00146	16	5.0	0.15
0.3	68	0.00162	16	5.0	0.15
0.3	69	0.0018	16	5.0	0.15
0.3	70	0.00201	16	5.0	0.15
0.3	71	0.00225	16	5.0	0.15
0.3	72	0.00253	16	5.0	0.15
0.3	73	0.00172	17	5.0	0.15
0.3	74	0.00185	17	5.0	0.15
0.3	75	0.002	17	5.0	0.15
0.3	76	0.00217	17	5.0	0.15
0.3	77	0.00238	17	5.0	0.15
0.3	78	0.00261	17	5.0	0.15
0.3	79	0.00288	17	5.0	0.15
0.3	80	0.00319	17	5.0	0.15
0.3	81	0.00354	17	5.0	0.15
0.3	82	0.00249	18	5.0	0.15
0.3	83	0.00265	18	5.0	0.15
0.3	84	0.00284	18	5.0	0.15
0.3	85	0.00306	18	5.0	0.15
0.3	86	0.00331	18	5.0	0.15
0.3	87	0.0036	18	5.0	0.15
0.3	88	0.00393	18	5.0	0.15
0.3	89	0.0043	18	5.0	0.15
0.3	90	0.00471	18	5.0	0.15
0.3	91	0.00345	19	5.0	0.15
0.3	92	0.00364	19	5.0	0.15
0.3	93	0.00387	19	5.0	0.15
0.3	94	0.00413	19	5.0	0.15
0.3	95	0.00443	19	5.0	0.15
0.3	96	0.00476	19	5.0	0.15
0.3	97	0.00514	19	5.0	0.15
0.3	98	0.00557	19	5.0	0.15
0.3	99	0.00604	19	5.0	0.15
0.4	1	0.0	2	5.0	0.15
0.4	2	0.0	3	5.0	0.15
0.4	3	0.0	4	5.0	0.15
0.4	4	0.0	5	5.0	0.15
0.4	5	3e-05	5	5.0	0.15
0.4	6	0.0	6	5.0	0.15
0.4	7	3e-05	6	5.0	0.15
0.4	8	9e-05	6	5.0	0.15
0.4	9	2e-05	7	5.0	0.15
0.4	10	5e-05	7	5.0	0.15
0.4	11	0.0001	7	5.0	0.15
0.4	12	0.00021	7	5.0	0.15
0.4	13	6e-05	8	5.0	0.15
0.4	14	0.00011	8	5.0	0.15
0.4	15	0.00018	8	5.0	0.15
0.4	16	0.00031	8	5.0	0.15
0.4	17	0.00012	9	5.0	0.15
0.4	18	0.00017	9	5.0	0.15
0.4	19	0.00025	9	5.0	0.15
0.4	20	0.00037	9	5.0	0.15
0.4	21	0.00055	9	5.0	0.15
0.4	22	0.00026	10	5.0	0.15
0.4	23	0.00033	10	5.0	0.15
0.4	24	0.00044	10	5.0	0.15
0.4	25	0.00059	10	5.0	0.15
0.4	26	0.00079	10	5.0	0.15
0.4	27	0.00106	10	5.0	0.15
0.4	28	0.00055	11	5.0	0.15
0.4	29	0.00067	11	5.0	0.15
0.4	30	0.00083	11	5.0	0.15
0.4	31	0.00104	11	5.0	0.15
0.4	32	0.00132	11	5.0	0.15
0.4	33	0.00167	11	5.0	0.15
0.4	34	0.00211	11	5.0	0.15
0.4	35	0.00115	12	5.0	0.15
0.4	36	0.00136	12	5.0	0.15
0.4	37	0.00162	12	5.0	0.15
0.4	38	0.00194	12	5.0	0.15
0.4	39	0.00235	12	5.0	0.15
0.4	40	0.00285	12	5.0	0.15
0.4	41	0.00345	12	5.0	0.15
0.4	42	0.00205	13	5.0	0.15
0.4	43	0.00234	13	5.0	0.15
0.4	44	0.0027	13	5.0	0.15
0.4	45	0.00313	13	5.0	0.15
0.4	46	0.00366	13	5.0	0.15
0.4	47	0.00429	13	5.0	0.15
0.4	48	0.00504	13	5.0	0.15
0.4	49	0.00331	14	5.0	0.15
0.4	50	0.00366	14	5.0	0.15
0.4	51	0.0041	14	5.0	0.15
0.4	52	0.00463	14	5.0	0.15
0.4	53	0.00526	14	5.0	0.15
0.4	54	0.006	14	5.0	0.15
0.4	55	0.00686	14	5.0	0.15
0.4	56	0.00786	14	5.0	0.15
0.4	57	0.00541	15	5.0	0.15
0.4	58	0.0059	15	5.0	0.15
0.4	59	0.00649	15	5.0	0.15
0.4	60	0.00718	15	5.0	0.15
0.4	61	0.008	15	5.0	0.15
0.4	62	0.00895	15	5.0	0.15
0.4	63	0.01004	15	5.0	0.15
0.4	64	0.01127	15	5.0	0.15
0.4	65	0.00823	16	5.0	0.15
0.4	66	0.00884	16	5.0	0.15
0.4	67	0.00956	16	5.0	0.15
0.4	68	0.01041	16	5.0	0.15
0.4	69	0.0114	16	5.0	0.15
0.4	70	0.01253	16	5.0	0.15
0.4	71	0.01381	16	5.0	0.15
0.4	72	0.01526	16	5.0	0.15
0.4	73	0.01191	17	5.0	0.15
0.4	74	0.0126	17	5.0	0.15
0.4	75	0.01342	17	5.0	0.15
0.4	76	0.01439	17	5.0	0.15
0.4	77	0.0155	17	5.0	0.15
0.4	78	0.01678	17	5.0	0.15
0.4	79	0.01822	17	5.0	0.15
0.4	80	0.01984	17	5.0	0.15
0.4	81	0.02165	17	5.0	0.15
0.4	82	0.01736	18	5.0	0.15
0.4	83	0.01822	18	5.0	0.15
0.4	84	0.01925	18	5.0	0.15
0.4	85	0.02044	18	5.0	0.15
0.4	86	0.02181	18	5.0	0.15
0.4	87	0.02336	18	5.0	0.15
0.4	88	0.0251	18	5.0	0.15
0.4	89	0.02703	18	5.0	0.15
0.4	90	0.02917	18	5.0	0.15
0.4	91	0.02422	19	5.0	0.15
0.4	92	0.02522	19	5.0	0.15
0.4	93	0.02642	19	5.0	0.15
0.4	94	0.0278	19	5.0	0.15
0.4	95	0.02939	19	5.0	0.15
0.4	96	0.03117	19	5.0	0.15
0.4	97	0.03317	19	5.0	0.15
0.4	98	0.03537	19	5.0	0.15
0.4	99	0.0378	19	5.0	0.15
0.5	1	0.0	2	5.0	0.15
0.5	2	0.0	3	5.0	0.15
0.5	3	0.0	4	5.0	0.15
0.5	4	0.0	5	5.0	0.15
0.5	5	6e-05	5	5.0	0.15
0.5	6	1e-05	6	5.0	0.15
0.5	7	6e-05	6	5.0	0.15
0.5	8	0.00018	6	5.0	0.15
0.5	9	5e-05	7	5.0	0.15
0.5	10	0.00011	7	5.0	0.15
0.5	11	0.00025	7	5.0	0.15
0.5	12	0.0005	7	5.0	0.15
0.5	13	0.00016	8	5.0	0.15
0.5	14	0.00028	8	5.0	0.15
0.5	15	0.00047	8	5.0	0.15
0.5	16	0.00078	8	5.0	0.15
0.5	17	0.00034	9	5.0	0.15
0.5	18	0.00048	9	5.0	0.15
0.5	19	0.0007	9	5.0	0.15
0.5	20	0.00101	9	5.0	0.15
0.5	21	0.00147	9	5.0	0.15
0.5	22	0.00077	10	5.0	0.15
0.5	23	0.00098	10	5.0	0.15
0.5	24	0.00128	10	5.0	0.15
0.5	25	0.00169	10	5.0	0.15
0.5	26	0.00224	10	5.0	0.15
0.5	27	0.00296	10	5.0	0.15
0.5	28	0.00173	11	5.0	0.15
0.5	29	0.00207	11	5.0	0.15
0.5	30	0.00253	11	5.0	0.15
0.5	31	0.00312	11	5.0	0.15
0.5	32	0.00389	11	5.0	0.15
0.5	33	0.00485	11	5.0	0.15
0.5	34	0.00603	11	5.0	0.15
0.5	35	0.00369	12	5.0	0.15
0.5	36	0.00427	12	5.0	0.15
0.5	37	0.00502	12	5.0	0.15
0.5	38	0.00595	12	5.0	0.15
0.5	39	0.00709	12	5.0	0.15
0.5	40	0.00847	12	5.0	0.15
0.5	41	0.01011	12	5.0	0.15
0.5	42	0.00669	13	5.0	0.15
0.5	43	0.00752	13	5.0	0.15
0.5	44	0.00855	13	5.0	0.15
0.5	45	0.0098	13	5.0	0.15
0.5	46	0.01129	13	5.0	0.15
0.5	47	0.01305	13	5.0	0.15
0.5	48	0.0151	13	5.0	0.15
0.5	49	0.01095	14	5.0	0.15
0.5	50	0.01197	14	5.0	0.15
0.5	51	0.01323	14	5.0	0.15
0.5	52	0.01473	14	5.0	0.15
0.5	53	0.01651	14	5.0	0.15
0.5	54	0.01858	14	5.0	0.15
0.5	55	0.02096	14	5.0	0.15
0.5	56	0.02368	14	5.0	0.15
0.5	57	0.01793	15	5.0	0.15
0.5	58	0.01931	15	5.0	0.15
0.5	59	0.02097	15	5.0	0.15
0.5	60	0.02293	15	5.0	0.15
0.5	61	0.02521	15	5.0	0.15
0.5	62	0.02781	15	5.0	0.15
0.5	63	0.03077	15	5.0	0.15
0.5	64	0.03409	15	5.0	0.15
0.5	65	0.02727	16	5.0	0.15
0.5	66	0.02892	16	5.0	0.15
0.5	67	0.03091	16	5.0	0.15
0.5	68	0.03324	16	5.0	0.15
0.5	69	0.03594	16	5.0	0.15
0.5	70	0.039	16	5.0	0.15
0.5	71	0.04244	16	5.0	0.15
0.5	72	0.04627	16	5.0	0.15
0.5	73	0.03933	17	5.0	0.15
0.5	74	0.04112	17	5.0	0.15
0.5	75	0.0433	17	5.0	0.15
0.5	76	0.04587	17	5.0	0.15
0.5	77	0.04884	17	5.0	0.15
0.5	78	0.05222	17	5.0	0.15
0.5	79	0.05601	17	5.0	0.15
0.5	80	0.06021	17	5.0	0.15
0.5	81	0.06484	17	5.0	0.15
0.5	82	0.05636	18	5.0	0.15
0.5	83	0.05852	18	5.0	0.15
0.5	84	0.06114	18	5.0	0.15
0.5	85	0.0642	18	5.0	0.15
0.5	86	0.06771	18	5.0	0.15
0.5	87	0.07167	18	5.0	0.15
0.5	88	0.07608	18	5.0	0.15
0.5	89	0.08093	18	5.0	0.15
0.5	90	0.08623	18	5.0	0.15
0.5	91	0.07723	19	5.0	0.15
0.5	92	0.0796	19	5.0	0.15
0.5	93	0.08249	19	5.0	0.15
0.5	94	0.08589	19	5.0	0.15
0.5	95	0.08979	19	5.0	0.15
0.5	96	0.09418	19	5.0	0.15
0.5	97	0.09905	19	5.0	0.15
0.5	98	0.10439	19	5.0	0.15
0.5	99	0.1102	19	5.0	0.15
0.6	1	0.0	2	5.0	0.15
0.6	2	0.0	3	5.0	0.15
0.6	3	0.0	4	5.0	0.15
0.6	4	0.0	5	5.0	0.15
0.6	5	0.0001	5	5.0	0.15
0.6	6	2e-05	6	5.0	0.15
0.6	7	0.0001	6	5.0	0.15
0.6	8	0.00033	6	5.0	0.15
0.6	9	9e-05	7	5.0	0.15
0.6	10	0.00022	7	5.0	0.15
0.6	11	0.00047	7	5.0	0.15
0.6	12	0.00093	7	5.0	0.15
0.6	13	0.00033	8	5.0	0.15
0.6	14	0.00056	8	5.0	0.15
0.6	15	0.00094	8	5.0	0.15
0.6	16	0.00153	8	5.0	0.15
0.6	17	0.00073	9	5.0	0.15
0.6	18	0.00102	9	5.0	0.15
0.6	19	0.00147	9	5.0	0.15
0.6	20	0.00211	9	5.0	0.15
0.6	21	0.003	9	5.0	0.15
0.6	22	0.00172	10	5.0	0.15
0.6	23	0.00216	10	5.0	0.15
0.6	24	0.00279	10	5.0	0.15
0.6	25	0.00363	10	5.0	0.15
0.6	26	0.00475	10	5.0	0.15
0.6	27	0.0062	10	5.0	0.15
0.6	28	0.00392	11	5.0	0.15
0.6	29	0.00465	11	5.0	0.15
0.6	30	0.00561	11	5.0	0.15
0.6	31	0.00685	11	5.0	0.15
0.6	32	0.00841	11	5.0	0.15
0.6	33	0.01035	11	5.0	0.15
0.6	34	0.01272	11	5.0	0.15
0.6	35	0.00842	12	5.0	0.15
0.6	36	0.00965	12	5.0	0.15
